id,sales
3022265,8
3022266,10
3022267,550
3022268,142
3022269,1981
3022270,197
3022271,23
3022272,4
3022274,4
3022275,1914
3022276,0
3022277,330
3022278,8
3022279,610
3022280,591
3022281,117
3022282,128
3022283,106
3022284,2432
3022285,17
3022286,1
3022287,23
3022288,21
3022289,0
3022290,162
3022291,12
3022292,12
3022293,7
3022294,68
3022295,5
3022296,256
3022297,162
3022298,3
3022299,7
3022300,250
3022301,55
3022302,2118
3022303,0
3022304,25
3022305,1
3022306,0
3022307,1
3022308,1401
3022310,114
3022311,4
3022312,727
3022313,297
3022314,262
3022315,76
3022316,20
3022317,2753
3022318,4
3022319,0
3022320,10
3022321,8
3022322,0
3022323,173
3022324,3
3022325,0
3022326,2
3022327,7
3022328,0
3022329,169
3022330,171
3022331,0
3022332,3
3022333,123
3022334,24
3022335,215
3022336,8
3022337,0
3022338,7
3022339,0
3022340,5
3022341,4308
3022343,700
3022344,11
3022345,1681
3022346,616
3022347,445
3022348,330
3022349,78
3022350,6449
3022351,28
3022352,0
3022353,25
3022354,23
3022355,0
3022356,442
3022357,6
3022358,1
3022359,9
3022360,30
3022361,1
3022362,602
3022363,393
3022364,2
3022365,13
3022366,417
3022367,91
3022368,1406
3022369,36
3022370,9
3022371,5
3022372,0
3022373,1
3022374,1527
3022376,202
3022377,11
3022378,940
3022379,361
3022380,201
3022381,93
3022382,30
3022383,2789
3022384,6
3022385,0
3022386,14
3022387,18
3022388,0
3022389,168
3022390,6
3022391,0
3022392,5
3022393,22
3022394,1
3022395,131
3022396,181
3022397,1
3022398,6
3022399,129
3022400,28
3022401,288
3022402,8
3022403,2
3022404,4
3022406,4
3022407,1514
3022409,125
3022410,7
3022411,731
3022412,256
3022413,152
3022414,72
3022415,21
3022416,2683
3022417,13
3022418,0
3022419,13
3022420,10
3022421,0
3022422,137
3022423,1
3022424,0
3022425,2
3022426,27
3022427,0
3022428,138
3022429,185
3022430,0
3022431,5
3022432,80
3022433,18
3022434,160
3022435,11
3022436,0
3022437,3
3022438,0
3022439,1
3022440,1629
3022442,190
3022443,8
3022444,1198
3022445,358
3022446,245
3022447,58
3022448,31
3022449,2968
3022450,3
3022451,0
3022452,8
3022453,20
3022454,0
3022455,194
3022456,0
3022458,2
3022459,8
3022460,1
3022461,220
3022462,244
3022463,0
3022464,5
3022465,69
3022466,84
3022467,327
3022468,8
3022469,3
3022470,4
3022471,0
3022472,2
3022473,1662
3022475,169
3022476,3
3022477,889
3022478,311
3022479,240
3022480,121
3022481,49
3022482,2703
3022483,5
3022484,1
3022485,10
3022486,16
3022487,0
3022488,214
3022489,6
3022490,0
3022491,3
3022492,13
3022493,1
3022494,110
3022495,181
3022496,0
3022497,4
3022498,91
3022499,40
3022500,551
3022501,11
3022502,3
3022503,3
3022504,0
3022505,1
3022506,1430
3022508,163
3022509,5
3022510,787
3022511,245
3022512,151
3022513,177
3022514,25
3022515,2129
3022516,4
3022517,0
3022518,11
3022519,15
3022520,0
3022521,143
3022523,0
3022524,2
3022525,20
3022526,1
3022527,41
3022528,130
3022529,1
3022530,3
3022531,53
3022532,33
3022533,510
3022534,0
3022535,0
3022536,7
3022537,0
3022538,3
3022539,2766
3022541,320
3022542,7
3022543,1084
3022544,652
3022545,431
3022546,206
3022547,79
3022548,4084
3022549,13
3022550,1
3022551,24
3022552,24
3022553,0
3022554,268
3022555,0
3022556,0
3022557,7
3022558,31
3022559,3
3022560,230
3022561,248
3022562,2
3022563,8
3022564,321
3022565,53
3022566,1306
3022567,28
3022568,11
3022569,3
3022570,0
3022571,3
3022572,1993
3022574,509
3022575,7
3022576,593
3022577,528
3022578,197
3022579,225
3022580,37
3022581,2817
3022582,13
3022583,0
3022584,17
3022585,20
3022586,0
3022587,194
3022588,8
3022589,2
3022590,6
3022591,42
3022592,2
3022593,86
3022594,163
3022595,3
3022596,6
3022597,154
3022598,49
3022599,1673
3022600,75
3022601,13
3022602,5
3022603,0
3022604,2
3022605,2446
3022607,196
3022608,6
3022609,881
3022610,318
3022611,282
3022612,87
3022613,31
3022614,3204
3022615,13
3022616,1
3022617,11
3022618,19
3022619,0
3022620,185
3022621,7
3022622,0
3022623,3
3022624,27
3022625,2
3022626,129
3022627,183
3022628,1
3022629,4
3022630,116
3022631,21
3022632,413
3022633,8
3022634,4
3022635,5
3022636,0
3022637,7
3022638,2567
3022639,0
3022640,594
3022641,8
3022642,807
3022643,751
3022644,203
3022645,168
3022646,97
3022647,3495
3022648,30
3022649,1
3022650,19
3022651,30
3022652,0
3022653,227
3022654,17
3022655,12
3022656,4
3022657,68
3022658,8
3022659,455
3022660,243
3022661,8
3022662,8
3022663,408
3022664,98
3022665,2183
3022666,0
3022667,33
3022668,6
3022669,0
3022670,4
3022671,3881
3022673,503
3022674,6
3022675,1462
3022676,715
3022677,567
3022678,160
3022679,63
3022680,5647
3022681,12
3022682,0
3022683,19
3022684,17
3022685,0
3022686,335
3022687,1
3022688,5
3022689,4
3022690,38
3022691,1
3022692,344
3022693,349
3022694,4
3022695,6
3022696,315
3022697,65
3022698,993
3022699,145
3022700,14
3022701,9
3022702,0
3022703,4
3022704,3183
3022706,434
3022707,6
3022708,1386
3022709,566
3022710,310
3022711,351
3022712,69
3022713,4199
3022714,16
3022715,0
3022716,35
3022717,33
3022718,0
3022719,312
3022720,4
3022721,2
3022722,9
3022723,66
3022724,1
3022725,105
3022726,283
3022727,2
3022728,5
3022729,158
3022730,146
3022731,1316
3022732,0
3022733,4
3022734,4
3022735,0
3022736,3
3022737,1681
3022739,138
3022740,6
3022741,691
3022742,301
3022743,134
3022744,79
3022745,45
3022746,2499
3022747,6
3022748,1
3022749,21
3022750,19
3022751,0
3022752,163
3022754,0
3022755,3
3022756,81
3022757,2
3022758,93
3022759,148
3022760,1
3022761,6
3022762,121
3022763,23
3022764,413
3022765,7
3022766,1
3022767,2
3022769,2
3022770,1307
3022771,0
3022772,264
3022773,7
3022774,494
3022775,440
3022776,119
3022777,50
3022778,50
3022779,1986
3022780,23
3022781,0
3022782,10
3022783,19
3022784,0
3022785,141
3022786,11
3022787,1
3022788,2
3022789,34
3022790,4
3022791,599
3022792,143
3022793,3
3022794,5
3022795,283
3022796,26
3022797,1034
3022798,0
3022799,6
3022800,2
3022801,0
3022802,5
3022803,3115
3022804,0
3022805,727
3022806,13
3022807,1000
3022808,1179
3022809,261
3022810,219
3022811,154
3022812,3745
3022813,37
3022814,0
3022815,19
3022816,31
3022817,0
3022818,244
3022819,11
3022820,25
3022821,9
3022822,67
3022823,10
3022824,363
3022825,259
3022826,14
3022827,8
3022828,468
3022829,105
3022830,3228
3022831,0
3022832,23
3022833,3
3022834,0
3022835,3
3022836,2095
3022837,0
3022838,407
3022839,7
3022840,433
3022841,543
3022842,151
3022843,134
3022844,102
3022845,1965
3022846,20
3022847,1
3022848,20
3022849,21
3022850,0
3022851,111
3022853,25
3022854,4
3022855,229
3022856,8
3022857,212
3022858,115
3022859,5
3022860,6
3022861,179
3022862,40
3022863,1695
3022864,0
3022865,4
3022866,3
3022867,0
3022868,0
3022869,826
3022870,0
3022871,232
3022872,4
3022873,320
3022874,231
3022875,81
3022876,37
3022877,26
3022878,1438
3022879,9
3022880,0
3022881,10
3022882,7
3022883,0
3022884,80
3022885,0
3022886,6
3022887,0
3022888,13
3022889,0
3022890,237
3022891,108
3022892,2
3022893,1
3022894,131
3022895,20
3022896,460
3022897,0
3022898,1
3022899,6
3022900,0
3022901,3
3022902,2849
3022903,0
3022904,613
3022905,13
3022906,796
3022907,922
3022908,278
3022909,228
3022910,111
3022911,3505
3022912,31
3022913,2
3022914,18
3022915,31
3022916,0
3022917,212
3022918,6
3022919,25
3022920,10
3022921,121
3022922,3
3022923,267
3022924,236
3022925,10
3022926,9
3022927,356
3022928,72
3022929,2532
3022930,0
3022931,15
3022932,5
3022933,0
3022934,2
3022935,3163
3022937,547
3022938,11
3022939,1089
3022940,662
3022941,338
3022942,320
3022943,58
3022944,4362
3022945,18
3022946,0
3022947,30
3022948,19
3022949,0
3022950,261
3022952,4
3022953,5
3022954,38
3022955,0
3022956,188
3022957,289
3022958,4
3022959,4
3022960,198
3022961,77
3022962,1559
3022963,1
3022964,4
3022965,5
3022966,0
3022967,3
3022968,3072
3022970,659
3022971,10
3022972,916
3022973,664
3022974,275
3022975,281
3022976,60
3022977,3734
3022978,16
3022979,1
3022980,25
3022981,19
3022982,0
3022983,236
3022985,5
3022986,5
3022987,67
3022988,1
3022989,110
3022990,234
3022991,4
3022992,4
3022993,172
3022994,61
3022995,1201
3022996,1
3022997,6
3022998,9
3022999,1
3023000,12
3023001,6793
3023002,0
3023003,1088
3023004,33
3023005,1708
3023006,1826
3023007,333
3023008,479
3023009,302
3023010,6375
3023011,74
3023012,2
3023013,58
3023014,51
3023015,0
3023016,446
3023017,29
3023018,25
3023019,22
3023020,169
3023021,22
3023022,665
3023023,457
3023024,16
3023025,20
3023026,957
3023027,209
3023028,6715
3023029,0
3023030,76
3023031,2
3023032,0
3023033,0
3023034,1569
3023036,181
3023037,5
3023038,622
3023039,258
3023040,114
3023041,163
3023042,36
3023043,2155
3023044,6
3023045,0
3023046,11
3023047,7
3023048,0
3023049,140
3023050,0
3023052,2
3023053,25
3023054,0
3023055,57
3023056,85
3023057,2
3023058,4
3023059,92
3023060,19
3023061,560
3023062,0
3023063,3
3023064,7
3023065,0
3023066,1
3023067,3314
3023069,565
3023070,8
3023071,1189
3023072,618
3023073,235
3023074,412
3023075,67
3023076,4353
3023077,11
3023078,0
3023079,20
3023080,19
3023081,0
3023082,267
3023083,0
3023084,5
3023085,8
3023086,11
3023087,1
3023088,346
3023089,246
3023090,4
3023091,6
3023092,116
3023093,63
3023094,1316
3023095,1
3023096,5
3023097,1
3023098,0
3023099,1
3023100,1143
3023102,136
3023103,4
3023104,669
3023105,155
3023106,93
3023107,249
3023108,12
3023109,1895
3023110,1
3023111,0
3023112,8
3023113,3
3023114,0
3023115,86
3023117,0
3023118,0
3023119,24
3023120,0
3023121,63
3023122,79
3023123,0
3023124,1
3023125,43
3023126,8
3023127,182
3023128,0
3023129,1
3023130,6
3023131,0
3023132,2
3023133,2117
3023135,235
3023136,7
3023137,974
3023138,381
3023139,176
3023140,239
3023141,49
3023142,2949
3023143,3
3023144,0
3023145,29
3023146,21
3023147,0
3023148,224
3023150,0
3023151,11
3023152,26
3023153,1
3023154,233
3023155,197
3023156,2
3023157,3
3023158,213
3023159,25
3023160,1251
3023161,0
3023162,0
3023163,3
3023164,0
3023165,1
3023166,2408
3023168,691
3023169,7
3023170,907
3023171,607
3023172,219
3023173,146
3023174,69
3023175,4051
3023176,8
3023177,3
3023178,26
3023179,34
3023180,0
3023181,206
3023182,1
3023183,3
3023184,3
3023185,22
3023186,2
3023187,156
3023188,252
3023189,3
3023190,6
3023191,148
3023192,25
3023193,636
3023194,3
3023195,2
3023196,3
3023197,0
3023198,1
3023199,1449
3023201,133
3023202,2
3023203,436
3023204,162
3023205,96
3023206,321
3023207,44
3023208,1947
3023209,6
3023210,0
3023211,9
3023212,5
3023213,0
3023214,97
3023216,0
3023217,0
3023218,41
3023219,0
3023220,169
3023221,77
3023222,0
3023223,1
3023224,43
3023225,14
3023226,354
3023227,0
3023228,0
3023229,4
3023230,0
3023231,0
3023232,3350
3023234,513
3023235,8
3023236,819
3023237,522
3023238,200
3023239,174
3023240,83
3023241,3608
3023242,9
3023243,0
3023244,34
3023245,12
3023246,0
3023247,215
3023248,0
3023249,25
3023250,4
3023251,51
3023252,0
3023253,230
3023254,204
3023255,3
3023256,3
3023257,113
3023258,42
3023259,1353
3023260,0
3023261,0
3023262,3
3023263,0
3023264,8
3023265,2271
3023266,0
3023267,469
3023268,6
3023269,801
3023270,719
3023271,145
3023272,126
3023273,88
3023274,3155
3023275,42
3023276,1
3023277,26
3023278,31
3023279,0
3023280,209
3023281,18
3023282,16
3023283,1
3023284,71
3023285,8
3023286,201
3023287,236
3023288,12
3023289,12
3023290,211
3023291,62
3023292,2135
3023293,0
3023294,9
3023295,5
3023296,0
3023297,7
3023298,2489
3023299,0
3023300,451
3023301,9
3023302,872
3023303,727
3023304,138
3023305,95
3023306,104
3023307,3438
3023308,28
3023309,1
3023310,40
3023311,48
3023312,0
3023313,300
3023314,18
3023315,13
3023316,9
3023317,88
3023318,10
3023319,149
3023320,347
3023321,7
3023322,9
3023323,132
3023324,75
3023325,2020
3023326,4
3023327,15
3023328,7
3023329,0
3023330,3
3023331,3148
3023333,626
3023334,4
3023335,1524
3023336,554
3023337,180
3023338,625
3023339,48
3023340,4665
3023341,29
3023342,1
3023343,22
3023344,18
3023345,0
3023346,328
3023347,4
3023348,10
3023349,8
3023350,36
3023351,3
3023352,148
3023353,287
3023354,7
3023355,8
3023356,199
3023357,47
3023358,1540
3023359,21
3023360,13
3023361,4
3023362,0
3023363,5
3023364,2206
3023365,0
3023366,357
3023367,6
3023368,751
3023369,660
3023370,179
3023371,141
3023372,64
3023373,3124
3023374,24
3023375,0
3023376,16
3023377,11
3023378,0
3023379,194
3023380,15
3023381,16
3023382,2
3023383,64
3023384,6
3023385,367
3023386,230
3023387,5
3023388,8
3023389,335
3023390,53
3023391,2095
3023392,0
3023393,22
3023394,2
3023395,0
3023396,3
3023397,3343
3023399,447
3023400,7
3023401,1566
3023402,602
3023403,261
3023404,204
3023405,47
3023406,5118
3023407,10
3023408,2
3023409,27
3023410,20
3023411,0
3023412,361
3023414,0
3023415,9
3023416,26
3023417,2
3023418,125
3023419,290
3023420,3
3023421,9
3023422,155
3023423,52
3023424,1141
3023425,0
3023426,3
3023427,7
3023428,0
3023429,7
3023430,2064
3023431,0
3023432,453
3023433,9
3023434,871
3023435,612
3023436,203
3023437,127
3023438,118
3023439,3305
3023440,32
3023441,1
3023442,25
3023443,36
3023444,0
3023445,236
3023446,14
3023447,12
3023448,7
3023449,79
3023450,10
3023451,212
3023452,341
3023453,12
3023454,7
3023455,173
3023456,58
3023457,1922
3023458,0
3023459,5
3023460,3
3023461,0
3023462,4
3023463,2245
3023464,0
3023465,423
3023466,6
3023467,643
3023468,693
3023469,148
3023470,133
3023471,90
3023472,2780
3023473,25
3023474,0
3023475,22
3023476,26
3023477,0
3023478,191
3023479,11
3023480,25
3023481,3
3023482,47
3023483,7
3023484,203
3023485,219
3023486,9
3023487,7
3023488,192
3023489,44
3023490,2094
3023491,0
3023492,13
3023493,6
3023494,0
3023495,4
3023496,3401
3023498,559
3023499,13
3023500,1115
3023501,653
3023502,275
3023503,313
3023504,60
3023505,4401
3023506,10
3023507,0
3023508,15
3023509,21
3023510,0
3023511,251
3023513,6
3023514,1
3023515,62
3023516,3
3023517,197
3023518,274
3023519,3
3023520,2
3023521,231
3023522,125
3023523,1294
3023524,1
3023525,0
3023526,13
3023528,14
3023529,8120
3023530,0
3023531,1377
3023532,19
3023533,2163
3023534,2277
3023535,477
3023536,579
3023537,441
3023538,8731
3023539,86
3023540,4
3023541,102
3023542,98
3023543,0
3023544,540
3023545,23
3023546,26
3023547,31
3023548,260
3023549,22
3023550,772
3023551,499
3023552,25
3023553,32
3023554,1084
3023555,285
3023556,9280
3023557,317
3023558,89
3023559,13
3023561,14
3023562,7469
3023563,0
3023564,1136
3023565,23
3023566,2193
3023567,1981
3023568,610
3023569,380
3023570,315
3023571,8952
3023572,89
3023573,1
3023574,70
3023575,74
3023576,0
3023577,548
3023578,16
3023579,28
3023580,4
3023581,182
3023582,17
3023583,1003
3023584,634
3023585,20
3023586,24
3023587,1123
3023588,223
3023589,5814
3023590,284
3023591,83
3023592,10
3023594,12
3023595,4817
3023596,0
3023597,826
3023598,11
3023599,1768
3023600,1303
3023601,652
3023602,137
3023603,227
3023604,7406
3023605,47
3023606,3
3023607,48
3023608,29
3023609,0
3023610,504
3023611,21
3023612,27
3023613,9
3023614,97
3023615,9
3023616,917
3023617,596
3023618,18
3023619,38
3023620,743
3023621,118
3023622,2702
3023623,284
3023624,46
3023625,15
3023627,14
3023628,7127
3023629,0
3023630,1091
3023631,17
3023632,2017
3023633,1763
3023634,595
3023635,312
3023636,212
3023637,8472
3023638,50
3023639,1
3023640,70
3023641,69
3023642,1
3023643,537
3023644,19
3023645,27
3023646,8
3023647,169
3023648,13
3023649,829
3023650,600
3023651,18
3023652,26
3023653,996
3023654,199
3023655,5278
3023656,284
3023657,63
3023658,10
3023660,12
3023661,3982
3023662,0
3023663,790
3023664,13
3023665,1657
3023666,1119
3023667,544
3023668,109
3023669,164
3023670,6695
3023671,42
3023672,0
3023673,30
3023674,46
3023675,0
3023676,479
3023677,17
3023678,9
3023679,3
3023680,96
3023681,5
3023682,744
3023683,628
3023684,15
3023685,20
3023686,730
3023687,77
3023688,1976
3023689,191
3023690,19
3023691,10
3023693,10
3023694,5845
3023695,0
3023696,1091
3023697,22
3023698,1586
3023699,1925
3023700,396
3023701,470
3023702,285
3023703,6351
3023704,68
3023705,1
3023706,51
3023707,58
3023708,0
3023709,409
3023710,12
3023711,28
3023712,9
3023713,182
3023714,16
3023715,664
3023716,459
3023717,15
3023718,24
3023719,872
3023720,198
3023721,6689
3023722,191
3023723,73
3023724,6
3023725,0
3023726,7
3023727,1764
3023728,0
3023729,352
3023730,22
3023731,779
3023732,498
3023733,212
3023734,86
3023735,74
3023736,2868
3023737,32
3023738,1
3023739,30
3023740,18
3023741,0
3023742,185
3023743,11
3023744,6
3023745,10
3023746,45
3023747,6
3023748,221
3023749,219
3023750,3
3023751,6
3023752,203
3023753,56
3023754,1390
3023755,0
3023756,8
3023757,10
3023759,10
3023760,3727
3023761,0
3023762,557
3023763,31
3023764,1467
3023765,955
3023766,413
3023767,98
3023768,129
3023769,5636
3023770,65
3023771,1
3023772,58
3023773,27
3023774,0
3023775,360
3023776,12
3023777,7
3023778,4
3023779,99
3023780,8
3023781,534
3023782,447
3023783,12
3023784,20
3023785,333
3023786,76
3023787,2033
3023788,191
3023789,15
3023790,7
3023792,5
3023793,4050
3023794,0
3023795,838
3023796,8
3023797,1263
3023798,1457
3023799,247
3023800,325
3023801,228
3023802,4665
3023803,47
3023804,2
3023805,32
3023806,42
3023807,0
3023808,283
3023809,2
3023810,28
3023811,4
3023812,117
3023813,8
3023814,588
3023815,283
3023816,16
3023817,9
3023818,781
3023819,114
3023820,5236
3023821,2
3023822,47
3023856,7
3023857,0
3023858,3
3023859,1965
3023860,0
3023861,445
3023862,7
3023863,837
3023864,468
3023865,203
3023866,94
3023867,107
3023868,2838
3023869,16
3023870,1
3023871,29
3023872,22
3023873,0
3023874,196
3023875,6
3023876,9
3023877,7
3023878,71
3023879,3
3023880,266
3023881,214
3023882,4
3023883,5
3023884,165
3023885,61
3023886,1922
3023887,0
3023888,3
3023889,6
3023890,0
3023891,0
3023892,2931
3023894,246
3023895,5
3023896,971
3023897,255
3023898,212
3023899,95
3023900,24
3023901,3159
3023902,12
3023903,0
3023904,18
3023905,9
3023906,0
3023907,220
3023910,4
3023911,20
3023912,0
3023913,42
3023914,166
3023915,0
3023916,2
3023917,50
3023918,79
3023919,588
3023920,0
3023921,1
3023922,7
3023924,6
3023925,3048
3023926,0
3023927,516
3023928,11
3023929,1076
3023930,897
3023931,305
3023932,174
3023933,133
3023934,4366
3023935,34
3023936,0
3023937,23
3023938,58
3023939,0
3023940,272
3023941,18
3023942,13
3023943,10
3023944,71
3023945,5
3023946,427
3023947,330
3023948,9
3023949,13
3023950,467
3023951,90
3023952,2416
3023953,0
3023954,36
3023955,4
3023956,0
3023957,5
3023958,3385
3023959,0
3023960,583
3023961,13
3023962,941
3023963,1128
3023964,170
3023965,248
3023966,174
3023967,3495
3023968,35
3023969,2
3023970,32
3023971,37
3023972,0
3023973,229
3023974,11
3023975,25
3023976,8
3023977,114
3023978,11
3023979,423
3023980,238
3023981,7
3023982,12
3023983,547
3023984,111
3023985,4553
3023986,0
3023987,40
3023988,3
3023989,1
3023990,9
3023991,4031
3023992,0
3023993,756
3023994,16
3023995,1146
3023996,1309
3023997,263
3023998,299
3023999,146
3024000,4628
3024001,39
3024002,2
3024003,35
3024004,45
3024005,0
3024006,319
3024007,23
3024008,25
3024009,22
3024010,104
3024011,16
3024012,397
3024013,314
3024014,15
3024015,16
3024016,532
3024017,136
3024018,3608
3024019,1
3024020,34
3024021,11
3024022,0
3024023,8
3024024,3365
3024026,476
3024027,12
3024028,1558
3024029,753
3024030,464
3024031,226
3024032,102
3024033,5850
3024034,10
3024035,1
3024036,46
3024037,38
3024038,0
3024039,384
3024040,9
3024041,3
3024042,8
3024043,48
3024044,3
3024045,336
3024046,414
3024047,6
3024048,7
3024049,403
3024050,103
3024051,1496
3024052,191
3024053,18
3024054,4
3024056,3
3024057,1764
3024058,0
3024059,285
3024060,9
3024061,500
3024062,536
3024063,102
3024064,111
3024065,88
3024066,2021
3024067,15
3024068,1
3024069,23
3024070,25
3024071,0
3024072,147
3024073,10
3024074,14
3024075,7
3024076,66
3024077,4
3024078,249
3024079,141
3024080,3
3024081,7
3024082,231
3024083,51
3024084,1985
3024085,0
3024086,23
3024087,1
3024088,0
3024089,1
3024090,1305
3024092,100
3024093,4
3024094,679
3024095,289
3024096,242
3024097,43
3024098,19
3024099,2558
3024100,4
3024101,0
3024102,10
3024103,8
3024104,0
3024105,165
3024106,3
3024107,0
3024108,2
3024109,11
3024110,0
3024111,169
3024112,159
3024113,0
3024114,3
3024115,121
3024116,24
3024117,354
3024118,8
3024119,0
3024120,7
3024121,0
3024122,5
3024123,4146
3024125,668
3024126,13
3024127,1570
3024128,597
3024129,418
3024130,242
3024131,77
3024132,6186
3024133,27
3024134,0
3024135,25
3024136,18
3024137,0
3024138,431
3024139,6
3024140,2
3024141,9
3024142,34
3024143,1
3024144,593
3024145,370
3024146,2
3024147,12
3024148,406
3024149,89
3024150,2338
3024151,33
3024152,9
3024153,5
3024154,0
3024155,1
3024156,1429
3024158,184
3024159,12
3024160,867
3024161,352
3024162,186
3024163,64
3024164,29
3024165,2595
3024166,6
3024167,0
3024168,14
3024169,20
3024170,0
3024171,160
3024172,6
3024173,0
3024174,5
3024175,26
3024176,1
3024177,131
3024178,168
3024179,1
3024180,6
3024181,126
3024182,28
3024183,583
3024184,16
3024185,2
3024186,4
3024188,3
3024189,1409
3024191,111
3024192,7
3024193,681
3024194,248
3024195,140
3024196,39
3024197,20
3024198,2481
3024199,13
3024200,0
3024201,13
3024202,8
3024203,0
3024204,127
3024205,1
3024206,0
3024207,2
3024208,31
3024209,0
3024210,138
3024211,172
3024212,0
3024213,5
3024214,78
3024215,18
3024216,280
3024217,11
3024218,0
3024219,3
3024220,0
3024221,2
3024222,1523
3024224,163
3024225,9
3024226,1127
3024227,349
3024228,226
3024229,29
3024230,30
3024231,2759
3024232,3
3024233,0
3024234,8
3024235,18
3024236,0
3024237,186
3024238,0
3024240,2
3024241,12
3024242,1
3024243,220
3024244,231
3024245,0
3024246,5
3024247,67
3024248,82
3024249,555
3024250,2
3024251,3
3024252,3
3024253,0
3024254,2
3024255,1561
3024257,147
3024258,3
3024259,816
3024260,302
3024261,222
3024262,92
3024263,47
3024264,2506
3024265,5
3024266,1
3024267,32
3024268,18
3024269,0
3024270,203
3024271,6
3024272,0
3024273,3
3024274,17
3024275,1
3024276,109
3024277,168
3024278,0
3024279,4
3024280,89
3024281,40
3024282,993
3024283,8
3024284,3
3024285,3
3024286,0
3024287,1
3024288,1349
3024290,149
3024291,5
3024292,714
3024293,238
3024294,139
3024295,135
3024296,24
3024297,1938
3024298,4
3024299,0
3024300,11
3024301,12
3024302,0
3024303,140
3024305,0
3024306,2
3024307,24
3024308,1
3024309,41
3024310,119
3024311,0
3024312,3
3024313,51
3024314,32
3024315,830
3024316,0
3024317,0
3024318,7
3024319,0
3024320,3
3024321,2687
3024323,303
3024324,7
3024325,1013
3024326,639
3024327,409
3024328,165
3024329,78
3024330,3874
3024331,13
3024332,1
3024333,24
3024334,24
3024335,0
3024336,260
3024337,0
3024338,0
3024339,7
3024340,35
3024341,3
3024342,230
3024343,235
3024344,2
3024345,8
3024346,319
3024347,53
3024348,2180
3024349,26
3024350,11
3024351,3
3024352,0
3024353,4
3024354,1907
3024356,491
3024357,8
3024358,581
3024359,518
3024360,186
3024361,159
3024362,36
3024363,2714
3024364,13
3024365,0
3024366,17
3024367,20
3024368,0
3024369,186
3024370,8
3024371,6
3024372,6
3024373,45
3024374,2
3024375,86
3024376,151
3024377,3
3024378,6
3024379,152
3024380,49
3024381,2530
3024382,91
3024383,12
3024384,5
3024385,0
3024386,3
3024387,2368
3024389,170
3024390,6
3024391,819
3024392,310
3024393,261
3024394,50
3024395,30
3024396,3033
3024397,13
3024398,1
3024399,12
3024400,19
3024401,0
3024402,177
3024403,7
3024404,0
3024405,3
3024406,31
3024407,2
3024408,128
3024409,170
3024410,1
3024411,4
3024412,114
3024413,21
3024414,587
3024415,15
3024416,4
3024417,5
3024418,0
3024419,6
3024420,2472
3024421,0
3024422,563
3024423,9
3024424,765
3024425,716
3024426,187
3024427,151
3024428,96
3024429,3286
3024430,29
3024431,1
3024432,19
3024433,35
3024434,0
3024435,218
3024436,16
3024437,14
3024438,4
3024439,73
3024440,8
3024441,452
3024442,230
3024443,8
3024444,8
3024445,397
3024446,96
3024447,2055
3024448,0
3024449,31
3024450,6
3024451,0
3024452,4
3024453,3845
3024455,477
3024456,6
3024457,1436
3024458,705
3024459,532
3024460,98
3024461,81
3024462,5252
3024463,12
3024464,0
3024465,19
3024466,17
3024467,0
3024468,325
3024469,0
3024470,9
3024471,4
3024472,49
3024473,1
3024474,347
3024475,333
3024476,3
3024477,6
3024478,321
3024479,65
3024480,1704
3024481,148
3024482,15
3024483,9
3024484,0
3024485,3
3024486,3079
3024488,427
3024489,6
3024490,1394
3024491,582
3024492,294
3024493,254
3024494,69
3024495,4147
3024496,16
3024497,0
3024498,36
3024499,33
3024500,0
3024501,312
3024502,4
3024503,6
3024504,9
3024505,71
3024506,1
3024507,106
3024508,272
3024509,2
3024510,5
3024511,155
3024512,140
3024513,2258
3024514,0
3024515,4
3024516,4
3024517,0
3024518,3
3024519,1600
3024521,125
3024522,6
3024523,653
3024524,293
3024525,122
3024526,45
3024527,44
3024528,2321
3024529,6
3024530,1
3024531,23
3024532,19
3024533,0
3024534,155
3024536,0
3024537,3
3024538,86
3024539,2
3024540,92
3024541,136
3024542,1
3024543,5
3024544,119
3024545,23
3024546,841
3024547,16
3024548,0
3024549,1
3024551,3
3024552,1253
3024553,0
3024554,245
3024555,7
3024556,452
3024557,423
3024558,107
3024559,40
3024560,49
3024561,1807
3024562,22
3024563,0
3024564,10
3024565,19
3024566,0
3024567,132
3024568,11
3024569,1
3024570,2
3024571,37
3024572,4
3024573,608
3024574,126
3024575,3
3024576,5
3024577,280
3024578,26
3024579,1033
3024580,0
3024581,6
3024582,2
3024583,0
3024584,4
3024585,2979
3024586,0
3024587,685
3024588,14
3024589,964
3024590,1118
3024591,240
3024592,201
3024593,153
3024594,3566
3024595,35
3024596,0
3024597,19
3024598,31
3024599,0
3024600,236
3024601,11
3024602,26
3024603,9
3024604,72
3024605,10
3024606,362
3024607,245
3024608,14
3024609,8
3024610,456
3024611,103
3024612,3073
3024613,0
3024614,22
3024615,3
3024616,0
3024617,3
3024618,2035
3024619,0
3024620,395
3024621,7
3024622,415
3024623,548
3024624,143
3024625,120
3024626,109
3024627,1847
3024628,23
3024629,1
3024630,21
3024631,18
3024632,0
3024633,125
3024635,26
3024636,4
3024637,242
3024638,8
3024639,212
3024640,104
3024641,5
3024642,6
3024643,176
3024644,39
3024645,1685
3024646,0
3024647,4
3024648,3
3024649,0
3024650,0
3024651,812
3024652,0
3024653,219
3024654,4
3024655,292
3024656,223
3024657,71
3024658,28
3024659,24
3024660,1310
3024661,9
3024662,0
